"zipcode","cases","population","rate"
"94022","94","19378","485"
"94024","82","23961","342"
"94040","305","35845","851"
"94041","143","14394","993"
"94043","207","31488","657"
"94085","292","23612","1237"
"94086","373","49630","752"
"94087","230","57219","402"
"94089","186","22313","834"
"94301","118","17191","686"
"94304","30","3902","769"
"94305","26","15730","165"
"94306","129","27549","468"
"95002","37","2146","1724"
"95008","435","46513","935"
"95013","0","77","0"
"95014","148","62430","237"
"95020","1704","63852","2669"
"95030","62","13288","467"
"95032","155","26281","590"
"95035","648","77562","835"
"95037","676","51652","1309"
"95046","135","6025","2241"
"95050","489","39452","1239"
"95051","409","58123","704"
"95053","0","3678","0"
"95054","269","24264","1109"
"95070","136","31308","434"
"95110","565","20203","2797"
"95111","1632","62392","2616"
"95112","1056","61060","1729"
"95113","62","1939","3198"
"95116","1628","56481","2882"
"95117","558","29592","1886"
"95118","359","32560","1103"
"95119","74","10472","707"
"95120","217","37774","574"
"95121","533","38102","1399"
"95122","1885","57780","3262"
"95123","882","67186","1313"
"95124","338","51170","661"
"95125","613","53574","1144"
"95126","569","35988","1581"
"95127","1617","65686","2462"
"95128","445","37665","1181"
"95129","166","39828","417"
"95130","99","14863","666"
"95131","276","31170","885"
"95132","369","41844","882"
"95133","418","28726","1455"
"95134","180","27224","661"
"95135","92","22358","411"
"95136","705","47599","1481"
"95138","195","20766","939"
"95139","61","7293","836"
"95140","0","115","0"
"95148","620","48854","1269"
