"zipcode","cases","population","rate"
"94022","89","19378","459"
"94024","78","23961","326"
"94040","289","35845","806"
"94041","135","14394","938"
"94043","203","31488","645"
"94085","276","23612","1169"
"94086","353","49630","711"
"94087","225","57219","393"
"94089","176","22313","789"
"94301","109","17191","634"
"94304","31","3902","794"
"94305","22","15730","140"
"94306","125","27549","454"
"95002","36","2146","1678"
"95008","405","46513","871"
"95013","0","77","0"
"95014","137","62430","219"
"95020","1614","63852","2528"
"95030","56","13288","421"
"95032","149","26281","567"
"95035","612","77562","789"
"95037","638","51652","1235"
"95046","127","6025","2108"
"95050","454","39452","1151"
"95051","388","58123","668"
"95053","0","3678","0"
"95054","262","24264","1080"
"95070","123","31308","393"
"95110","518","20203","2564"
"95111","1549","62392","2483"
"95112","989","61060","1620"
"95113","59","1939","3043"
"95116","1548","56481","2741"
"95117","524","29592","1771"
"95118","332","32560","1020"
"95119","68","10472","649"
"95120","204","37774","540"
"95121","509","38102","1336"
"95122","1791","57780","3100"
"95123","835","67186","1243"
"95124","313","51170","612"
"95125","580","53574","1083"
"95126","521","35988","1448"
"95127","1518","65686","2311"
"95128","426","37665","1131"
"95129","154","39828","387"
"95130","89","14863","599"
"95131","262","31170","841"
"95132","348","41844","832"
"95133","402","28726","1399"
"95134","170","27224","624"
"95135","86","22358","385"
"95136","647","47599","1359"
"95138","184","20766","886"
"95139","61","7293","836"
"95140","0","115","0"
"95148","585","48854","1197"
