"zipcode","cases","population","rate"
"94022","90","19378","464"
"94024","78","23961","326"
"94040","296","35845","826"
"94041","137","14394","952"
"94043","204","31488","648"
"94085","281","23612","1190"
"94086","356","49630","717"
"94087","226","57219","395"
"94089","181","22313","811"
"94301","115","17191","669"
"94304","31","3902","794"
"94305","24","15730","153"
"94306","126","27549","457"
"95002","36","2146","1678"
"95008","417","46513","897"
"95013","0","77","0"
"95014","141","62430","226"
"95020","1650","63852","2584"
"95030","58","13288","436"
"95032","154","26281","586"
"95035","626","77562","807"
"95037","647","51652","1253"
"95046","133","6025","2207"
"95050","469","39452","1189"
"95051","394","58123","678"
"95053",,"3678","0"
"95054","270","24264","1113"
"95070","128","31308","409"
"95110","532","20203","2633"
"95111","1587","62392","2544"
"95112","1012","61060","1657"
"95113","61","1939","3146"
"95116","1588","56481","2812"
"95117","538","29592","1818"
"95118","347","32560","1066"
"95119","70","10472","668"
"95120","208","37774","551"
"95121","518","38102","1360"
"95122","1829","57780","3165"
"95123","849","67186","1264"
"95124","318","51170","621"
"95125","591","53574","1103"
"95126","542","35988","1506"
"95127","1556","65686","2369"
"95128","430","37665","1142"
"95129","161","39828","404"
"95130","92","14863","619"
"95131","266","31170","853"
"95132","357","41844","853"
"95133","407","28726","1417"
"95134","171","27224","628"
"95135","90","22358","403"
"95136","666","47599","1399"
"95138","193","20766","929"
"95139","61","7293","836"
"95140",,"115","0"
"95148","595","48854","1218"
