"zipcode","cases","population","rate"
"94022","88","19378","454"
"94024","77","23961","321"
"94040","285","35845","795"
"94041","134","14394","931"
"94043","203","31488","645"
"94085","276","23612","1169"
"94086","349","49630","703"
"94087","224","57219","391"
"94089","175","22313","784"
"94301","109","17191","634"
"94304","31","3902","794"
"94305","22","15730","140"
"94306","125","27549","454"
"95002","36","2146","1678"
"95008","402","46513","864"
"95013","0","77","0"
"95014","135","62430","216"
"95020","1610","63852","2521"
"95030","56","13288","421"
"95032","147","26281","559"
"95035","612","77562","789"
"95037","635","51652","1229"
"95046","127","6025","2108"
"95050","450","39452","1141"
"95051","387","58123","666"
"95053","0","3678","0"
"95054","262","24264","1080"
"95070","122","31308","390"
"95110","514","20203","2544"
"95111","1540","62392","2468"
"95112","985","61060","1613"
"95113","59","1939","3043"
"95116","1539","56481","2725"
"95117","522","29592","1764"
"95118","327","32560","1004"
"95119","68","10472","649"
"95120","203","37774","537"
"95121","507","38102","1331"
"95122","1782","57780","3084"
"95123","834","67186","1241"
"95124","312","51170","610"
"95125","576","53574","1075"
"95126","518","35988","1439"
"95127","1516","65686","2308"
"95128","426","37665","1131"
"95129","153","39828","384"
"95130","87","14863","585"
"95131","261","31170","837"
"95132","345","41844","824"
"95133","400","28726","1392"
"95134","170","27224","624"
"95135","86","22358","385"
"95136","644","47599","1353"
"95138","183","20766","881"
"95139","60","7293","823"
"95140","0","115","0"
"95148","585","48854","1197"
